x1,x2,rank_Lambda,nullity_Lambda,active_dim,smith_applicable,lambda1_plus_lambda2
-2.5,2.5,1,1,1,False,-0.9961392716418024
-2.5,2.6000000000000005,1,1,1,False,-0.996502214397434
-2.5,2.7,1,1,1,False,-0.9968314193324885
-2.5,2.8000000000000007,1,1,1,False,-0.9971299535851007
-2.5,2.9000000000000004,1,1,1,False,-0.997400617978105
-2.5,3.0,1,1,1,False,-0.9976459678415299
-2.4,-3.0,1,1,1,False,-0.8671380451793391
-2.4,-2.9,1,1,1,False,-0.8635262091003555
-2.4,-2.8,1,1,1,False,-0.8604732901087355
-2.4,-2.7,1,1,1,False,-0.8580356361147873
-2.4,-2.6,1,1,1,False,-0.8562596110843654
-2.4,-2.5,1,1,1,False,-0.8551797618606506
-2.4,-2.4,1,1,1,False,-0.854817409455885
-2.4,-2.3,1,1,1,False,-0.8551797618606506
-2.4,-2.2,1,1,1,False,-0.8562596110843654
-2.4,-2.1,1,1,1,False,-0.8580356361147873
-2.4,-2.0,1,1,1,False,-0.8604732901087355
-2.4,-1.9,1,1,1,False,-0.8635262091003555
-2.4,-1.7999999999999998,1,1,1,False,-0.8671380451793391
-2.4,-1.7,1,1,1,False,-0.8712446027933094
-2.4,-1.5999999999999999,1,1,1,False,-0.8757761444667127
-2.4,-1.5,1,1,1,False,-0.8806597320897535
-2.4,-1.4,1,1,1,False,-0.8858214808004602
-2.4,-1.2999999999999998,1,1,1,False,-0.8911886219894087
-2.4,-1.2,1,1,1,False,-0.8966912970540016
-2.4,-1.0999999999999999,1,1,1,False,-0.9022640310096375
-2.4,-1.0,1,1,1,False,-0.9078468620054372
-2.4,-0.8999999999999999,1,1,1,False,-0.9133861268718615
-2.4,-0.7999999999999998,1,1,1,False,-0.9188349224915581
-2.4,-0.6999999999999997,1,1,1,False,-0.924153277261987
-2.4,-0.5999999999999996,1,1,1,False,-0.9293080761275793
-2.4,-0.5,1,1,1,False,-0.9342727870475931
-2.4,-0.3999999999999999,1,1,1,False,-0.9390270371224165
-2.4,-0.2999999999999998,1,1,1,False,-0.9435560838794987
-2.4,-0.19999999999999973,1,1,1,False,-0.9478502223929957
-2.4,-0.09999999999999964,1,1,1,False,-0.9519041628661694
-2.4,0.0,1,1,1,False,-0.9557164067828521
-2.4,0.10000000000000009,1,1,1,False,-0.9592886433008436
-2.4,0.20000000000000018,1,1,1,False,-0.9626251816105921
-2.4,0.30000000000000027,1,1,1,False,-0.9657324297580113
-2.4,0.40000000000000036,1,1,1,False,-0.9686184260461917
-2.4,0.5,1,1,1,False,-0.9712924256077481
-2.4,0.6000000000000001,1,1,1,False,-0.9737645420325446
-2.4,0.7000000000000002,1,1,1,False,-0.9760454419590643
-2.4,0.8000000000000003,1,1,1,False,-0.9781460891856708
-2.4,0.9000000000000004,1,1,1,False,-0.9800775340184957
-2.4,1.0,1,1,1,False,-0.9818507431378513
-2.4,1.1000000000000005,1,1,1,False,-0.9834764651373056
-2.4,1.2000000000000002,1,1,1,False,-0.9849651269846046
-2.4,1.2999999999999998,1,1,1,False,-0.9863267569015576
-2.4,1.4000000000000004,1,1,1,False,-0.987570929504812
-2.4,1.5,1,1,1,False,-0.9887067294478086
-2.4,1.6000000000000005,1,1,1,False,-0.9897427302237388
-2.4,1.7000000000000002,1,1,1,False,-0.9906869852068209
-2.4,1.8000000000000007,1,1,1,False,-0.9915470284088158
-2.4,1.9000000000000004,1,1,1,False,-0.9923298827993808
-2.4,2.0,1,1,1,False,-0.9930420743768444
-2.4,2.1000000000000005,1,1,1,False,-0.9936896504779194
-2.4,2.2,1,1,1,False,-0.9942782010804275
-2.4,2.3000000000000007,1,1,1,False,-0.9948128820837345
-2.4,2.4000000000000004,1,1,1,False,-0.9952984397495315
-2.4,2.5,1,1,1,False,-0.995739235653743
-2.4,2.6000000000000005,1,1,1,False,-0.9961392716418024
-2.4,2.7,1,1,1,False,-0.9965022143974344
-2.4,2.8000000000000007,1,1,1,False,-0.9968314193324885
-2.4,2.9000000000000004,1,1,1,False,-0.9971299535851007
-2.4,3.0,1,1,1,False,-0.997400617978105
-2.3,-3.0,1,1,1,False,-0.8712446027933093
-2.3,-2.9,1,1,1,False,-0.8671380451793391
-2.3,-2.8,1,1,1,False,-0.8635262091003555
-2.3,-2.7,1,1,1,False,-0.8604732901087354
-2.3,-2.6,1,1,1,False,-0.8580356361147873
-2.3,-2.5,1,1,1,False,-0.8562596110843654
-2.3,-2.4,1,1,1,False,-0.8551797618606506
-2.3,-2.3,1,1,1,False,-0.854817409455885
-2.3,-2.2,1,1,1,False,-0.8551797618606506
-2.3,-2.1,1,1,1,False,-0.8562596110843654
-2.3,-2.0,1,1,1,False,-0.8580356361147873
-2.3,-1.9,1,1,1,False,-0.8604732901087355
-2.3,-1.7999999999999998,1,1,1,False,-0.8635262091003555
-2.3,-1.7,1,1,1,False,-0.8671380451793391
-2.3,-1.5999999999999999,1,1,1,False,-0.8712446027933094
-2.3,-1.5,1,1,1,False,-0.8757761444667129
-2.3,-1.4,1,1,1,False,-0.8806597320897535
-2.3,-1.2999999999999998,1,1,1,False,-0.8858214808004602
-2.3,-1.2,1,1,1,False,-0.8911886219894087
-2.3,-1.0999999999999999,1,1,1,False,-0.8966912970540016
-2.3,-1.0,1,1,1,False,-0.9022640310096374
-2.3,-0.8999999999999999,1,1,1,False,-0.9078468620054372
-2.3,-0.7999999999999998,1,1,1,False,-0.9133861268718615
-2.3,-0.6999999999999997,1,1,1,False,-0.9188349224915581
-2.3,-0.5999999999999996,1,1,1,False,-0.924153277261987
-2.3,-0.5,1,1,1,False,-0.9293080761275793
-2.3,-0.3999999999999999,1,1,1,False,-0.9342727870475931
-2.3,-0.2999999999999998,1,1,1,False,-0.9390270371224165
-2.3,-0.19999999999999973,1,1,1,False,-0.9435560838794987
-2.3,-0.09999999999999964,1,1,1,False,-0.9478502223929957
-2.3,0.0,1,1,1,False,-0.9519041628661691
-2.3,0.10000000000000009,1,1,1,False,-0.9557164067828521
-2.3,0.20000000000000018,1,1,1,False,-0.9592886433008436
